datasourceId,sourceId,sourceType,outputFrequency,time,locationLatitude,locationLongitude,atmPressureIndividual.qcAssessment,atmPressureIndividual.qcFlags,atmPressureIndividual.raw,atmPressureIndividual.status,atmPressureIndividual.value,bcAllSourcesIndividual.qcAssessment,bcAllSourcesIndividual.qcFlags,bcAllSourcesIndividual.raw,bcAllSourcesIndividual.status,bcAllSourcesIndividual.value,bcBiomassIndividual.qcAssessment,bcBiomassIndividual.qcFlags,bcBiomassIndividual.raw,bcBiomassIndividual.status,bcBiomassIndividual.value,bcFossilFuelIndividual.qcAssessment,bcFossilFuelIndividual.qcFlags,bcFossilFuelIndividual.raw,bcFossilFuelIndividual.status,bcFossilFuelIndividual.value,bcSpectralBIndividual.qcAssessment,bcSpectralBIndividual.qcFlags,bcSpectralBIndividual.raw,bcSpectralBIndividual.status,bcSpectralBIndividual.value,bcSpectralGIndividual.qcAssessment,bcSpectralGIndividual.qcFlags,bcSpectralGIndividual.raw,bcSpectralGIndividual.status,bcSpectralGIndividual.value,bcSpectralIRIndividual.qcAssessment,bcSpectralIRIndividual.qcFlags,bcSpectralIRIndividual.raw,bcSpectralIRIndividual.status,bcSpectralIRIndividual.value,bcSpectralRIndividual.qcAssessment,bcSpectralRIndividual.qcFlags,bcSpectralRIndividual.raw,bcSpectralRIndividual.status,bcSpectralRIndividual.value,bcSpectralUVIndividual.qcAssessment,bcSpectralUVIndividual.qcFlags,bcSpectralUVIndividual.raw,bcSpectralUVIndividual.status,bcSpectralUVIndividual.value,no2ConcIndividual.qcAssessment,no2ConcIndividual.qcFlags,no2ConcIndividual.raw,no2ConcIndividual.status,no2ConcIndividual.value,o3ConcIndividual.qcAssessment,o3ConcIndividual.qcFlags,o3ConcIndividual.raw,o3ConcIndividual.status,o3ConcIndividual.value,pm10ConcMassIndividual.qcAssessment,pm10ConcMassIndividual.qcFlags,pm10ConcMassIndividual.raw,pm10ConcMassIndividual.status,pm10ConcMassIndividual.value,pm10ConcNumIndividual.qcAssessment,pm10ConcNumIndividual.qcFlags,pm10ConcNumIndividual.raw,pm10ConcNumIndividual.status,pm10ConcNumIndividual.value,pm1ConcMassIndividual.qcAssessment,pm1ConcMassIndividual.qcFlags,pm1ConcMassIndividual.raw,pm1ConcMassIndividual.status,pm1ConcMassIndividual.value,pm1ConcNumIndividual.qcAssessment,pm1ConcNumIndividual.qcFlags,pm1ConcNumIndividual.raw,pm1ConcNumIndividual.status,pm1ConcNumIndividual.value,pm2_5ConcMassIndividual.qcAssessment,pm2_5ConcMassIndividual.qcFlags,pm2_5ConcMassIndividual.raw,pm2_5ConcMassIndividual.status,pm2_5ConcMassIndividual.value,pm2_5ConcNumIndividual.qcAssessment,pm2_5ConcNumIndividual.qcFlags,pm2_5ConcNumIndividual.raw,pm2_5ConcNumIndividual.status,pm2_5ConcNumIndividual.value,relHumidAmbientIndividual.qcAssessment,relHumidAmbientIndividual.qcFlags,relHumidAmbientIndividual.raw,relHumidAmbientIndividual.status,relHumidAmbientIndividual.value,relHumidInternalIndividual.qcAssessment,relHumidInternalIndividual.qcFlags,relHumidInternalIndividual.raw,relHumidInternalIndividual.status,relHumidInternalIndividual.value,temperatureAmbientIndividual.qcAssessment,temperatureAmbientIndividual.qcFlags,temperatureAmbientIndividual.raw,temperatureAmbientIndividual.status,temperatureAmbientIndividual.value,temperatureInternalIndividual.qcAssessment,temperatureInternalIndividual.qcFlags,temperatureInternalIndividual.raw,temperatureInternalIndividual.status,temperatureInternalIndividual.value,windDirectionIndividual.qcAssessment,windDirectionIndividual.qcFlags,windDirectionIndividual.raw,windDirectionIndividual.status,windDirectionIndividual.value,windSpeedIndividual.qcAssessment,windSpeedIndividual.qcFlags,windSpeedIndividual.raw,windSpeedIndividual.status,windSpeedIndividual.value
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:24:51.370Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-4.57,calibrated-ready,7.93,,,,,,valid,[],7.62,calibration-missing,,valid,[],7.56,sensor-ready,7.56,valid,[],2.38,calibration-missing,,valid,[],7.21,sensor-ready,7.21,valid,[],3.96,calibrated-ready,6.72,valid,[],7.48,sensor-ready,7.48,,,,,,valid,[],32.34,sensor-ready,32.34,,,,,,valid,[],28.99,sensor-ready,28.99,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-13T17:25:09.184Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.35,calibration-missing,,valid,[],23.26,sensor-ready,23.26,valid,[],12.42,calibration-missing,,valid,[],22.31,sensor-ready,22.31,valid,[],16.77,calibrated-ready,13.86,valid,[],23.21,sensor-ready,23.21,,,,,,valid,[],26.88,sensor-ready,26.88,,,,,,valid,[],30.07,sensor-ready,30.07,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T17:27:30.927Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.44,calibrated-ready,8.98,,,,,,valid,[],5.38,calibration-missing,,valid,[],7.1,sensor-ready,7.1,valid,[],2.23,calibration-missing,,valid,[],6.81,sensor-ready,6.81,valid,[],4.38,calibrated-ready,6.11,valid,[],7.03,sensor-ready,7.03,,,,,,valid,[],31.48,sensor-ready,31.48,,,,,,valid,[],29.85,sensor-ready,29.85,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:29:10.897Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-3.41,calibrated-ready,8.27,,,,,,valid,[],6.85,calibration-missing,,valid,[],7.81,sensor-ready,7.81,valid,[],2.81,calibration-missing,,valid,[],7.49,sensor-ready,7.49,valid,[],4.15,calibrated-ready,6.59,valid,[],7.75,sensor-ready,7.75,,,,,,valid,[],31.87,sensor-ready,31.87,,,,,,valid,[],29.19,sensor-ready,29.19,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-13T17:29:37.711Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],14.92,calibration-missing,,valid,[],19.92,sensor-ready,19.92,valid,[],10.62,calibration-missing,,valid,[],19.16,sensor-ready,19.16,valid,[],14.54,calibrated-ready,12.41,valid,[],19.83,sensor-ready,19.83,,,,,,valid,[],25.69,sensor-ready,25.69,,,,,,valid,[],30.21,sensor-ready,30.21,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-13T17:29:50.766Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.35,calibration-missing,,valid,[],22.03,sensor-ready,22.03,valid,[],11.77,calibration-missing,,valid,[],21.04,sensor-ready,21.04,valid,[],16.54,calibrated-ready,13.64,valid,[],21.97,sensor-ready,21.97,,,,,,valid,[],26.46,sensor-ready,26.46,,,,,,valid,[],30.15,sensor-ready,30.15,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T17:31:11.349Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.25,calibrated-ready,8.96,,,,,,valid,[],7.04,calibration-missing,,valid,[],8.76,sensor-ready,8.76,valid,[],3.23,calibration-missing,,valid,[],8.36,sensor-ready,8.36,valid,[],6,calibrated-ready,7.03,valid,[],8.7,sensor-ready,8.7,,,,,,valid,[],31.22,sensor-ready,31.22,,,,,,valid,[],29.91,sensor-ready,29.91,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:32:54.229Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-5.19,calibrated-ready,7.7,,,,,,valid,[],9.15,calibration-missing,,valid,[],8.35,sensor-ready,8.35,valid,[],2.81,calibration-missing,,valid,[],7.84,sensor-ready,7.84,valid,[],5.15,calibrated-ready,7.39,valid,[],8.28,sensor-ready,8.28,,,,,,valid,[],31.53,sensor-ready,31.53,,,,,,valid,[],29.32,sensor-ready,29.32,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-13T17:34:18.178Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],13.81,calibration-missing,,valid,[],18.31,sensor-ready,18.31,valid,[],8.81,calibration-missing,,valid,[],17.63,sensor-ready,17.63,valid,[],12.81,calibrated-ready,11.57,valid,[],18.24,sensor-ready,18.24,,,,,,valid,[],26.05,sensor-ready,26.05,,,,,,valid,[],30.26,sensor-ready,30.26,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-13T17:34:32.637Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.04,calibration-missing,,valid,[],22.9,sensor-ready,22.9,valid,[],12.19,calibration-missing,,valid,[],21.93,sensor-ready,21.93,valid,[],17.12,calibrated-ready,14.31,valid,[],22.83,sensor-ready,22.83,,,,,,valid,[],26.57,sensor-ready,26.57,,,,,,valid,[],30.22,sensor-ready,30.22,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T17:34:51.941Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.37,calibrated-ready,8.97,,,,,,valid,[],7.42,calibration-missing,,valid,[],8.86,sensor-ready,8.86,valid,[],3.19,calibration-missing,,valid,[],8.43,sensor-ready,8.43,valid,[],5.96,calibrated-ready,7.14,valid,[],8.81,sensor-ready,8.81,,,,,,valid,[],31.15,sensor-ready,31.15,,,,,,valid,[],29.91,sensor-ready,29.91,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:36:40.920Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-2.72,calibrated-ready,8.07,,,,,,valid,[],8.69,calibration-missing,,valid,[],8.75,sensor-ready,8.75,valid,[],3.04,calibration-missing,,valid,[],8.38,sensor-ready,8.38,valid,[],4.65,calibrated-ready,7.28,valid,[],8.68,sensor-ready,8.68,,,,,,valid,[],32.4,sensor-ready,32.4,,,,,,valid,[],29.36,sensor-ready,29.36,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T17:38:32.248Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.67,calibrated-ready,9.05,,,,,,valid,[],8.58,calibration-missing,,valid,[],9.53,sensor-ready,9.53,valid,[],3.62,calibration-missing,,valid,[],9.04,sensor-ready,9.04,valid,[],6.77,calibrated-ready,7.63,valid,[],9.46,sensor-ready,9.46,,,,,,valid,[],32.02,sensor-ready,32.02,,,,,,valid,[],29.97,sensor-ready,29.97,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-13T17:38:58.623Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],14.62,calibration-missing,,valid,[],19.6,sensor-ready,19.6,valid,[],9.65,calibration-missing,,valid,[],18.88,sensor-ready,18.88,valid,[],14.04,calibrated-ready,12.2,valid,[],19.55,sensor-ready,19.55,,,,,,valid,[],25.7,sensor-ready,25.7,,,,,,valid,[],30.4,sensor-ready,30.4,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-13T17:39:13.668Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.23,calibration-missing,,valid,[],21.89,sensor-ready,21.89,valid,[],11.38,calibration-missing,,valid,[],20.98,sensor-ready,20.98,valid,[],15.81,calibrated-ready,13.23,valid,[],21.84,sensor-ready,21.84,,,,,,valid,[],26.18,sensor-ready,26.18,,,,,,valid,[],30.34,sensor-ready,30.34,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:40:27.531Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-3.03,calibrated-ready,7.61,,,,,,valid,[],9.15,calibration-missing,,valid,[],9.49,sensor-ready,9.49,valid,[],3.81,calibration-missing,,valid,[],9.01,sensor-ready,9.01,valid,[],5.77,calibrated-ready,7.68,valid,[],9.43,sensor-ready,9.43,,,,,,valid,[],31.34,sensor-ready,31.34,,,,,,valid,[],29.51,sensor-ready,29.51,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T17:42:12.735Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.3,calibrated-ready,8.26,,,,,,valid,[],7.69,calibration-missing,,valid,[],8.43,sensor-ready,8.43,valid,[],2.96,calibration-missing,,valid,[],8.05,sensor-ready,8.05,valid,[],5.54,calibrated-ready,7.09,valid,[],8.35,sensor-ready,8.35,,,,,,valid,[],31.04,sensor-ready,31.04,,,,,,valid,[],30.11,sensor-ready,30.11,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-13T17:43:38.975Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.19,calibration-missing,,valid,[],19.06,sensor-ready,19.06,valid,[],10,calibration-missing,,valid,[],18.24,sensor-ready,18.24,valid,[],14.96,calibrated-ready,12.65,valid,[],18.97,sensor-ready,18.97,,,,,,valid,[],25.64,sensor-ready,25.64,,,,,,valid,[],30.5,sensor-ready,30.5,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-13T17:43:55.552Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.46,calibration-missing,,valid,[],22.82,sensor-ready,22.82,valid,[],12.08,calibration-missing,,valid,[],21.82,sensor-ready,21.82,valid,[],17.27,calibrated-ready,13.93,valid,[],22.76,sensor-ready,22.76,,,,,,valid,[],26.08,sensor-ready,26.08,,,,,,valid,[],30.5,sensor-ready,30.5,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:44:13.849Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-3.16,calibrated-ready,8.08,,,,,,valid,[],7.92,calibration-missing,,valid,[],8.25,sensor-ready,8.25,valid,[],2.81,calibration-missing,,valid,[],7.87,sensor-ready,7.87,valid,[],4.58,calibrated-ready,6.99,valid,[],8.18,sensor-ready,8.18,,,,,,valid,[],31.6,sensor-ready,31.6,,,,,,valid,[],29.61,sensor-ready,29.61,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T17:45:52.940Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.81,calibrated-ready,8.77,,,,,,valid,[],7.58,calibration-missing,,valid,[],8.08,sensor-ready,8.08,valid,[],3.19,calibration-missing,,valid,[],7.74,sensor-ready,7.74,valid,[],5.58,calibrated-ready,7,valid,[],8.03,sensor-ready,8.03,,,,,,valid,[],31.31,sensor-ready,31.31,,,,,,valid,[],30.17,sensor-ready,30.17,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:47:57.567Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-3.36,calibrated-ready,7.68,,,,,,valid,[],8.31,calibration-missing,,valid,[],8.64,sensor-ready,8.64,valid,[],3,calibration-missing,,valid,[],8.12,sensor-ready,8.12,valid,[],5.38,calibrated-ready,7.25,valid,[],8.54,sensor-ready,8.54,,,,,,valid,[],31.18,sensor-ready,31.18,,,,,,valid,[],29.73,sensor-ready,29.73,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-13T17:48:19.288Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.19,calibration-missing,,valid,[],19.48,sensor-ready,19.48,valid,[],10.08,calibration-missing,,valid,[],18.73,sensor-ready,18.73,valid,[],14.42,calibrated-ready,12.69,valid,[],19.39,sensor-ready,19.39,,,,,,valid,[],24.89,sensor-ready,24.89,,,,,,valid,[],30.62,sensor-ready,30.62,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-13T17:48:34.396Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.31,calibration-missing,,valid,[],21.57,sensor-ready,21.57,valid,[],11.54,calibration-missing,,valid,[],20.62,sensor-ready,20.62,valid,[],15.88,calibrated-ready,13.22,valid,[],21.5,sensor-ready,21.5,,,,,,valid,[],25.86,sensor-ready,25.86,,,,,,valid,[],30.6,sensor-ready,30.6,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T17:49:33.399Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.78,calibrated-ready,8.49,,,,,,valid,[],7.69,calibration-missing,,valid,[],9,sensor-ready,9,valid,[],4,calibration-missing,,valid,[],8.62,sensor-ready,8.62,valid,[],6.15,calibrated-ready,7.27,valid,[],8.93,sensor-ready,8.93,,,,,,valid,[],31.05,sensor-ready,31.05,,,,,,valid,[],30.24,sensor-ready,30.24,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:51:44.110Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-3.93,calibrated-ready,7.78,,,,,,valid,[],8.5,calibration-missing,,valid,[],8.41,sensor-ready,8.41,valid,[],3.04,calibration-missing,,valid,[],8.02,sensor-ready,8.02,valid,[],4.62,calibrated-ready,7.18,valid,[],8.33,sensor-ready,8.33,,,,,,valid,[],31.01,sensor-ready,31.01,,,,,,valid,[],29.87,sensor-ready,29.87,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-13T17:52:59.383Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],14.69,calibration-missing,,valid,[],19.04,sensor-ready,19.04,valid,[],10.19,calibration-missing,,valid,[],18.34,sensor-ready,18.34,valid,[],13.54,calibrated-ready,12.08,valid,[],18.96,sensor-ready,18.96,,,,,,valid,[],24.96,sensor-ready,24.96,,,,,,valid,[],30.72,sensor-ready,30.72,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T17:53:13.863Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.56,calibrated-ready,8.45,,,,,,valid,[],7.08,calibration-missing,,valid,[],8.68,sensor-ready,8.68,valid,[],3.85,calibration-missing,,valid,[],8.27,sensor-ready,8.27,valid,[],6.23,calibrated-ready,7.05,valid,[],8.64,sensor-ready,8.64,,,,,,valid,[],31.19,sensor-ready,31.19,,,,,,valid,[],30.24,sensor-ready,30.24,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-13T17:53:16.148Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.39,calibration-missing,,valid,[],22.83,sensor-ready,22.83,valid,[],12,calibration-missing,,valid,[],21.87,sensor-ready,21.87,valid,[],17.58,calibrated-ready,14.25,valid,[],22.74,sensor-ready,22.74,,,,,,valid,[],25.71,sensor-ready,25.71,,,,,,valid,[],30.71,sensor-ready,30.71,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:55:30.577Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-4.95,calibrated-ready,7.19,,,,,,valid,[],8.46,calibration-missing,,valid,[],9.33,sensor-ready,9.33,valid,[],3.62,calibration-missing,,valid,[],8.9,sensor-ready,8.9,valid,[],5.19,calibrated-ready,7.4,valid,[],9.28,sensor-ready,9.28,,,,,,valid,[],31.02,sensor-ready,31.02,,,,,,valid,[],29.9,sensor-ready,29.9,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T17:56:57.551Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],3.59,calibrated-ready,8.62,,,,,,valid,[],8,calibration-missing,,valid,[],8.56,sensor-ready,8.56,valid,[],3.38,calibration-missing,,valid,[],8.22,sensor-ready,8.22,valid,[],6.15,calibrated-ready,7.28,valid,[],8.5,sensor-ready,8.5,,,,,,valid,[],31.07,sensor-ready,31.07,,,,,,valid,[],30.24,sensor-ready,30.24,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-13T17:57:39.684Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],15.69,calibration-missing,,valid,[],19.16,sensor-ready,19.16,valid,[],9.58,calibration-missing,,valid,[],18.35,sensor-ready,18.35,valid,[],14.54,calibrated-ready,12.47,valid,[],19.07,sensor-ready,19.07,,,,,,valid,[],25.56,sensor-ready,25.56,,,,,,valid,[],30.86,sensor-ready,30.86,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-13T17:57:54.623Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.77,calibration-missing,,valid,[],23.62,sensor-ready,23.62,valid,[],12.77,calibration-missing,,valid,[],22.59,sensor-ready,22.59,valid,[],18.19,calibrated-ready,14.54,valid,[],23.54,sensor-ready,23.54,,,,,,valid,[],26.16,sensor-ready,26.16,,,,,,valid,[],30.82,sensor-ready,30.82,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T17:59:14.090Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-3.51,calibrated-ready,6.85,,,,,,valid,[],8.35,calibration-missing,,valid,[],8.97,sensor-ready,8.97,valid,[],3.15,calibration-missing,,valid,[],8.55,sensor-ready,8.55,valid,[],5,calibrated-ready,7.28,valid,[],8.91,sensor-ready,8.91,,,,,,valid,[],31.23,sensor-ready,31.23,,,,,,valid,[],29.9,sensor-ready,29.9,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-13T18:00:46.936Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],3.03,calibrated-ready,8.59,,,,,,valid,[],7.88,calibration-missing,,valid,[],8.17,sensor-ready,8.17,valid,[],3.38,calibration-missing,,valid,[],7.85,sensor-ready,7.85,valid,[],5.35,calibrated-ready,7.07,valid,[],8.1,sensor-ready,8.1,,,,,,valid,[],31.37,sensor-ready,31.37,,,,,,valid,[],30.36,sensor-ready,30.36,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-13T18:02:19.892Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.11,calibration-missing,,valid,[],20.12,sensor-ready,20.12,valid,[],10.58,calibration-missing,,valid,[],19.26,sensor-ready,19.26,valid,[],15.72,calibrated-ready,13.24,valid,[],20,sensor-ready,20,,,,,,valid,[],24.53,sensor-ready,24.53,,,,,,valid,[],30.96,sensor-ready,30.96,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-13T18:02:36.273Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.78,calibration-missing,,valid,[],21.87,sensor-ready,21.87,valid,[],11.61,calibration-missing,,valid,[],20.9,sensor-ready,20.9,valid,[],17.39,calibrated-ready,13.91,valid,[],21.75,sensor-ready,21.75,,,,,,valid,[],25.34,sensor-ready,25.34,,,,,,valid,[],30.97,sensor-ready,30.97,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-13T18:02:57.482Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],0.11,calibrated-ready,8.76,,,,,,valid,[],13.5,calibration-missing,,valid,[],10.05,sensor-ready,10.05,valid,[],4.19,calibration-missing,,valid,[],9.43,sensor-ready,9.43,valid,[],6.54,calibrated-ready,8.98,valid,[],9.93,sensor-ready,9.93,,,,,,valid,[],31.48,sensor-ready,31.48,,,,,,valid,[],29.96,sensor-ready,29.96,,,,,,,,,,
